misconception_type,convo_turn,done,previous_action_id,listen_to_feedback,problem_progress,progress_delta,correct_solution,next_action_hint_strength,next_action_id
1,36,0,57,1,75,25,0,2,7
1,37,0,7,1,75,0,0,2,2
2,38,0,2,0,0,-75,0,0,60
2,39,0,60,0,75,75,0,3,3
2,40,0,3,1,75,0,0,3,3
2,41,0,3,1,75,0,0,2,2
2,42,0,2,0,50,-25,0,3,3
5,43,0,3,0,0,-50,0,0,60
5,44,0,60,0,40,40,0,2,27
5,45,0,27,1,75,35,0,2,2
5,46,0,2,0,40,-35,0,3,58
5,47,0,58,1,50,10,0,3,3
5,48,0,3,0,20,-30,0,3,58
5,49,0,58,0,30,10,0,3,3
5,50,0,3,0,30,0,0,3,13
5,51,0,13,1,50,20,0,3,58
5,52,0,58,0,25,-25,0,3,58
1,53,0,58,0,0,-25,0,0,60
1,54,0,60,0,50,50,0,3,3
1,55,0,3,0,50,0,0,2,77
1,56,0,77,0,25,-25,0,2,37
1,57,0,37,0,50,25,0,3,58
1,58,0,58,1,75,25,0,2,22
1,59,1,22,1,100,25,1,0,65
3,1,0,0,0,0,0,0,1,1
3,2,0,1,0,25,25,0,2,27
3,3,0,27,0,40,15,0,2,27
3,4,0,27,1,75,35,0,2,72
3,5,0,72,0,25,-50,0,2,27
3,6,0,27,0,75,50,0,3,58
3,7,0,58,1,100,25,1,0,65
2,8,0,65,0,0,-100,0,0,60
2,9,0,60,1,40,40,0,3,13
2,10,0,13,0,10,-30,0,2,12
2,11,0,12,1,15,5,0,1,21
2,12,0,21,0,15,0,0,2,27
2,13,0,27,0,20,5,0,3,58
2,14,0,58,1,40,20,0,2,37
2,15,0,37,0,25,-15,0,2,57
2,16,0,57,1,75,50,0,2,2
2,17,0,2,1,60,-15,0,3,3
3,18,0,3,0,0,-60,0,0,60
3,19,0,60,0,30,30,0,2,22
3,20,0,22,0,40,10,0,2,27
3,21,0,27,1,50,10,0,3,3
3,22,0,3,0,50,0,0,3,3
3,23,0,3,0,25,-25,0,2,27
3,24,0,27,0,25,0,0,3,3
3,25,0,3,0,25,0,0,2,22
5,26,0,22,0,0,-25,0,0,60
5,27,0,60,0,75,75,0,2,2
5,28,0,2,1,50,-25,0,2,22
5,29,1,22,1,100,50,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,2,2
1,3,1,2,1,100,50,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,2
2,3,0,2,0,75,0,0,2,12
2,4,1,12,1,100,25,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,3,3
3,3,0,3,0,50,0,0,3,13
3,4,0,13,0,50,0,0,3,3
3,5,0,3,0,50,0,0,2,77
3,6,0,77,0,50,0,0,2,47
3,7,1,47,1,100,50,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,57
4,3,0,57,1,25,-25,0,2,2
4,4,1,2,1,100,75,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,3,58
1,3,1,58,1,100,50,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,2
2,3,0,2,1,10,-65,0,2,37
2,4,0,37,1,50,40,0,2,2
2,5,0,2,0,50,0,0,3,48
2,6,0,48,1,75,25,0,2,22
2,7,0,22,0,50,-25,0,2,57
2,8,0,57,0,25,-25,0,3,58
3,9,0,58,0,0,-25,0,0,60
3,10,0,60,0,50,50,0,2,27
3,11,0,27,0,25,-25,0,2,12
3,12,0,12,0,50,25,0,3,58
4,13,0,58,0,0,-50,0,0,60
4,14,0,60,0,0,0,0,0,60
4,15,0,60,0,40,40,0,3,13
4,16,0,13,1,50,10,0,2,47
4,17,0,47,0,50,0,0,3,58
5,18,0,58,0,0,-50,0,0,60
5,19,0,60,0,70,70,0,3,8
5,20,0,8,1,75,5,0,3,58
1,21,0,58,0,0,-75,0,1,1
1,22,0,1,1,50,50,0,2,2
1,23,0,2,1,25,-25,0,2,2
1,24,1,2,1,100,75,1,0,70
3,1,0,0,0,0,0,0,1,1
3,2,0,1,1,100,100,1,0,65
4,3,0,65,0,0,-100,0,1,1
4,4,0,1,1,75,75,0,2,2
4,5,0,2,1,25,-50,0,2,2
4,6,0,2,0,40,15,0,3,3
4,7,0,3,1,50,10,0,2,2
4,8,1,2,1,100,50,1,1,66
5,1,0,0,0,0,0,0,1,1
5,2,0,1,1,50,50,0,2,2
5,3,0,2,1,50,0,0,2,2
5,4,1,2,1,100,50,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,100,100,1,1,1
1,3,0,1,1,75,-25,0,3,8
1,4,0,8,0,75,0,1,2,22
1,5,0,22,1,50,-25,0,2,2
1,6,0,2,1,75,25,1,2,2
1,7,0,2,1,75,0,0,3,3
1,8,0,3,1,40,-35,0,2,47
1,9,0,47,1,25,-15,0,2,2
1,10,1,2,1,100,75,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,25,25,0,2,22
3,3,0,22,0,50,25,0,3,23
3,4,0,23,1,40,-10,0,2,37
3,5,0,37,1,85,45,0,2,42
3,6,0,42,1,100,15,1,1,1
3,7,0,1,1,25,-75,0,2,12
3,8,0,12,1,50,25,0,2,2
3,9,0,2,1,75,25,0,2,2
3,10,1,2,0,75,0,1,2,72
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,40,40,0,3,3
4,3,0,3,1,75,35,0,3,13
4,4,0,13,1,100,25,1,1,6
4,5,0,6,0,70,-30,0,3,3
4,6,0,3,0,60,-10,0,3,58
4,7,0,58,0,50,-10,0,3,58
4,8,1,58,1,100,50,1,0,65
5,1,0,0,0,0,0,0,0,75
5,2,0,75,0,10,10,0,1,26
5,3,0,26,1,10,0,0,2,2
5,4,0,2,1,50,40,0,2,2
5,5,0,2,1,75,25,0,2,2
5,6,1,2,1,100,25,1,0,75
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,25,25,0,2,22
1,3,0,22,1,30,5,0,2,2
1,4,0,2,1,75,45,0,2,22
1,5,1,22,1,100,25,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,75,75,0,2,27
2,3,0,27,1,75,0,0,2,42
2,4,0,42,0,50,-25,0,2,27
2,5,0,27,0,75,25,0,3,3
3,6,0,3,0,0,-75,0,0,60
3,7,0,60,0,75,75,0,2,27
3,8,0,27,1,50,-25,0,2,37
3,9,0,37,1,75,25,0,2,22
4,10,0,22,0,0,-75,0,0,60
4,11,0,60,0,75,75,0,2,27
4,12,0,27,1,50,-25,0,2,27
4,13,0,27,1,50,0,0,3,58
5,14,0,58,0,0,-50,0,0,60
5,15,0,60,0,50,50,0,2,2
5,16,0,2,1,75,25,0,2,27
5,17,0,27,1,75,0,0,2,37
1,18,0,37,0,0,-75,0,0,60
1,19,0,60,1,50,50,0,2,22
1,20,0,22,1,75,25,0,1,66
1,21,1,66,1,100,25,1,0,65
2,1,0,0,0,0,0,0,1,1
2,2,0,1,1,100,100,1,0,65
4,3,0,65,0,0,-100,0,1,36
4,4,0,36,1,90,90,0,2,27
4,5,0,27,0,50,-40,0,2,27
4,6,0,27,1,20,-30,0,1,71
4,7,0,71,1,75,55,0,2,77
4,8,0,77,1,50,-25,0,3,8
4,9,0,8,1,25,-25,0,3,48
4,10,0,48,1,100,75,1,0,65
5,11,0,65,0,0,-100,0,1,21
5,12,0,21,1,50,50,0,2,67
5,13,0,67,0,50,0,0,3,13
5,14,1,13,1,100,50,1,0,65
3,1,0,0,0,0,0,0,1,1
3,2,0,1,1,25,25,0,2,2
3,3,0,2,0,50,25,0,2,2
3,4,0,2,0,50,0,0,3,3
3,5,0,3,0,25,-25,0,2,2
3,6,0,2,0,30,5,0,2,27
3,7,0,27,1,75,45,0,2,2
3,8,0,2,0,40,-35,0,2,27
3,9,0,27,1,75,35,0,2,2
3,10,0,2,1,75,0,0,2,27
5,11,0,27,0,0,-75,0,1,1
5,12,0,1,1,50,50,0,2,37
5,13,0,37,0,10,-40,0,2,12
5,14,0,12,1,40,30,0,2,2
5,15,0,2,1,25,-15,0,2,2
5,16,0,2,0,25,0,0,3,3
5,17,0,3,1,30,5,0,2,2
5,18,0,2,0,40,10,0,3,13
5,19,0,13,0,25,-15,0,3,8
5,20,0,8,0,30,5,0,2,27
5,21,0,27,1,75,45,0,2,2
5,22,0,2,1,25,-50,0,2,2
5,23,0,2,1,50,25,0,2,2
1,24,0,2,0,0,-50,0,1,21
1,25,0,21,1,50,50,0,2,47
1,26,1,47,1,100,50,1,2,57
2,1,0,0,0,0,0,0,0,20
2,2,0,20,1,75,75,0,2,47
2,3,0,47,1,75,0,0,3,48
3,4,0,48,0,0,-75,0,1,21
3,5,0,21,0,40,40,0,3,13
3,6,0,13,0,60,20,0,2,27
3,7,0,27,1,75,15,0,2,2
3,8,0,2,1,75,0,0,3,58
3,9,0,58,1,90,15,0,3,58
3,10,0,58,1,75,-15,0,3,58
3,11,1,58,1,100,25,1,1,56
4,1,0,0,0,0,0,0,1,46
4,2,0,46,0,40,40,0,2,22
4,3,0,22,0,50,10,0,3,58
4,4,0,58,0,25,-25,0,3,58
4,5,0,58,0,25,0,0,3,58
4,6,0,58,0,40,15,0,3,48
4,7,0,48,0,25,-15,0,3,58
4,8,1,58,1,90,65,1,2,57
5,1,0,0,0,0,0,0,1,46
5,2,0,46,0,50,50,0,3,58
5,3,0,58,1,50,0,0,2,47
5,4,0,47,1,50,0,0,2,47
5,5,0,47,1,50,0,0,2,47
5,6,1,47,1,100,50,1,1,56
1,1,0,0,0,0,0,0,0,60
1,2,0,60,1,100,100,1,0,65
1,3,1,65,1,100,0,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,12
3,3,0,12,1,10,-40,0,1,36
3,4,0,36,1,30,20,0,2,2
3,5,0,2,1,75,45,0,2,27
3,6,0,27,1,100,25,1,1,6
3,7,0,6,1,20,-80,0,2,47
3,8,0,47,1,100,80,1,1,56
4,9,0,56,0,0,-100,0,0,60
4,10,0,60,0,50,50,0,2,12
4,11,0,12,0,50,0,0,2,77
4,12,0,77,1,25,-25,0,2,37
4,13,0,37,1,25,0,0,2,2
4,14,0,2,1,50,25,0,2,2
4,15,0,2,0,25,-25,0,3,58
4,16,0,58,0,40,15,0,3,58
4,17,0,58,1,50,10,0,1,71
4,18,1,71,1,100,50,1,0,65
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,70,70,0,3,28
5,3,0,28,0,60,-10,0,3,3
5,4,0,3,0,25,-35,0,2,27
5,5,0,27,0,75,50,1,2,2
5,6,0,2,1,75,0,0,3,8
5,7,0,8,0,75,0,0,3,58
5,8,0,58,1,100,25,1,0,65
1,9,0,65,0,0,-100,0,1,21
1,10,0,21,1,10,10,0,2,37
1,11,0,37,1,25,15,0,2,22
1,12,0,22,0,40,15,0,2,2
1,13,0,2,1,25,-15,0,2,22
1,14,0,22,0,50,25,0,2,27
1,15,0,27,0,40,-10,0,3,58
1,16,0,58,1,75,35,0,2,57
1,17,0,57,1,50,-25,0,2,22
1,18,0,22,1,10,-40,0,1,36
2,19,0,36,0,0,-10,0,1,21
2,20,0,21,1,100,100,1,1,36
2,21,1,36,0,50,-50,0,2,57
3,1,0,0,0,0,0,0,1,21
3,2,0,21,1,100,100,1,1,21
3,3,1,21,1,100,0,1,1,56
5,1,0,0,0,0,0,0,1,21
5,2,0,21,1,50,50,0,3,28
5,3,0,28,1,100,50,1,1,36
5,4,0,36,0,50,-50,0,2,27
5,5,0,27,1,50,0,0,3,28
5,6,0,28,0,50,0,0,3,58
5,7,0,58,1,75,25,0,2,27
5,8,0,27,1,100,25,1,1,66
5,9,0,66,1,90,-10,0,2,57
2,10,0,57,0,0,-90,0,0,75
2,11,0,75,0,75,75,0,2,2
2,12,0,2,0,50,-25,0,2,37
2,13,0,37,1,75,25,0,2,72
3,14,0,72,0,0,-75,0,0,60
3,15,0,60,0,50,50,0,2,27
3,16,0,27,1,50,0,0,2,2
3,17,0,2,1,75,25,0,2,7
3,18,0,7,0,50,-25,0,2,57
3,19,0,57,0,50,0,0,2,57
3,20,0,57,0,50,0,0,2,12
3,21,0,12,1,50,0,0,2,37
3,22,0,37,1,100,50,1,0,65
5,23,0,65,0,0,-100,0,0,60
5,24,0,60,0,50,50,0,2,22
5,25,0,22,1,25,-25,0,2,2
5,26,0,2,0,25,0,0,3,58
5,27,0,58,1,50,25,0,2,77
1,28,0,77,0,0,-50,0,0,60
1,29,0,60,0,50,50,0,3,58
1,30,1,58,1,100,50,1,0,65
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,40,40,0,2,2
2,3,0,2,1,75,35,0,3,8
2,4,0,8,0,25,-50,0,2,2
2,5,0,2,1,75,50,0,3,58
3,6,0,58,0,0,-75,0,0,60
3,7,0,60,1,100,100,1,1,46
3,8,1,46,1,100,0,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,60,60,0,2,2
1,3,0,2,1,50,-10,0,2,27
1,4,0,27,0,50,0,0,2,12
2,5,0,12,0,0,-50,0,0,60
2,6,0,60,0,50,50,0,2,2
2,7,0,2,0,30,-20,0,3,58
3,8,0,58,0,0,-30,0,0,60
3,9,0,60,0,50,50,0,3,3
3,10,0,3,0,0,-50,0,1,1
3,11,0,1,0,25,25,0,2,12
3,12,0,12,1,50,25,0,2,57
3,13,0,57,0,50,0,0,3,58
3,14,0,58,1,75,25,0,3,3
3,15,0,3,1,50,-25,0,2,27
4,16,0,27,0,0,-50,0,0,60
4,17,0,60,0,75,75,0,3,18
4,18,0,18,1,40,-35,0,2,47
4,19,0,47,1,50,10,0,2,47
4,20,0,47,1,50,0,0,2,2
4,21,0,2,1,50,0,0,2,2
4,22,0,2,1,50,0,0,2,2
5,23,0,2,0,0,-50,0,0,60
5,24,0,60,0,50,50,0,3,3
5,25,0,3,0,50,0,0,3,58
5,26,0,58,0,40,-10,0,3,58
5,27,0,58,1,40,0,0,3,3
5,28,0,3,1,75,35,0,3,28
1,29,0,28,0,0,-75,0,0,60
1,30,0,60,0,50,50,0,2,27
1,31,0,27,0,40,-10,0,3,13
1,32,1,13,1,100,60,1,1,56
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,0,27,0,50,0,0,3,13
2,4,0,13,0,50,0,0,3,58
2,5,0,58,0,50,0,0,2,27
2,6,0,27,0,75,25,0,3,8
2,7,0,8,0,50,-25,0,2,57
2,8,1,57,1,100,50,1,1,56
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,27
3,3,0,27,1,75,25,0,3,3
3,4,0,3,0,25,-50,0,3,58
3,5,0,58,1,90,65,0,2,7
4,6,0,7,0,0,-90,0,0,60
4,7,0,60,0,75,75,0,2,22
4,8,0,22,1,75,0,0,2,22
4,9,0,22,1,75,0,0,2,27
4,10,0,27,1,75,0,0,2,2
4,11,0,2,1,50,-25,0,3,3
4,12,0,3,1,90,40,0,2,57
4,13,1,57,0,50,-40,0,2,47
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,75,75,0,2,27
5,3,0,27,1,75,0,0,2,37
5,4,0,37,0,25,-50,0,3,3
5,5,0,3,0,40,15,0,3,13
5,6,1,13,1,100,60,1,1,56
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,1,76
1,3,0,76,1,100,50,1,0,65
2,4,0,65,0,0,-100,0,0,60
2,5,0,60,1,75,75,0,2,57
2,6,0,57,1,100,25,1,0,65
3,7,0,65,0,0,-100,0,0,60
3,8,0,60,0,50,50,0,3,3
3,9,0,3,1,50,0,0,3,13
3,10,0,13,0,25,-25,0,3,58
3,11,1,58,1,100,75,1,0,65
4,1,0,0,0,0,0,0,0,60
4,2,0,60,1,100,100,1,1,56
4,3,0,56,1,100,0,1,0,65
5,4,0,65,0,0,-100,0,0,60
5,5,0,60,0,50,50,0,3,58
5,6,0,58,1,50,0,0,2,2
5,7,0,2,0,75,25,0,3,3
5,8,1,3,1,100,25,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,3,3
1,3,0,3,1,25,-25,0,2,2
1,4,0,2,0,25,0,0,2,12
1,5,0,12,0,25,0,0,2,12
1,6,0,12,1,40,15,0,2,2
1,7,0,2,1,75,35,0,2,2
1,8,0,2,1,100,25,1,1,6
2,9,0,6,0,0,-100,0,0,60
2,10,0,60,0,25,25,0,2,12
2,11,0,12,1,50,25,0,2,2
2,12,0,2,0,75,25,0,2,27
2,13,0,27,1,20,-55,0,2,2
2,14,0,2,1,75,55,0,2,2
2,15,0,2,0,75,0,0,2,2
2,16,0,2,1,100,25,1,1,6
3,17,0,6,0,0,-100,0,0,60
3,18,0,60,0,50,50,0,3,3
3,19,0,3,1,75,25,0,2,7
3,20,0,7,1,75,0,0,3,58
3,21,0,58,1,75,0,0,3,58
3,22,0,58,1,100,25,1,1,6
4,23,0,6,0,0,-100,0,0,60
4,24,0,60,0,75,75,0,2,7
4,25,0,7,0,50,-25,0,2,2
4,26,0,2,1,25,-25,0,2,2
4,27,0,2,0,25,0,0,3,3
4,28,0,3,1,100,75,1,1,6
4,29,0,6,1,100,0,1,1,6
1,30,0,6,0,0,-100,0,0,60
1,31,0,60,1,75,75,0,3,3
1,32,0,3,1,75,0,0,2,37
1,33,0,37,1,50,-25,0,2,27
1,34,0,27,1,75,25,0,2,22
1,35,0,22,1,75,0,0,2,47
1,36,1,47,1,100,25,1,1,46
2,1,0,0,0,0,0,0,0,60
2,2,0,60,1,75,75,0,2,37
2,3,0,37,1,25,-50,0,2,2
2,4,0,2,1,50,25,0,2,22
2,5,0,22,0,40,-10,0,3,58
2,6,0,58,1,100,60,1,2,47
4,7,0,47,0,0,-100,0,1,1
4,8,0,1,1,75,75,0,2,37
4,9,0,37,0,50,-25,0,2,27
4,10,0,27,1,100,50,1,1,36
4,11,1,36,1,100,0,1,1,66
5,1,0,0,0,0,0,0,1,21
5,2,0,21,0,50,50,0,2,27
5,3,0,27,1,75,25,0,2,47
5,4,0,47,0,50,-25,0,2,27
5,5,0,27,1,75,25,0,2,47
5,6,0,47,1,75,0,0,2,47
5,7,0,47,1,75,0,0,2,22
5,8,0,22,1,75,0,0,2,37
5,9,1,37,1,100,25,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,2,27
1,3,0,27,0,50,-25,0,2,17
1,4,0,17,1,50,0,0,3,28
1,5,1,28,1,100,50,1,1,66
2,1,0,0,0,0,0,0,0,20
2,2,0,20,1,75,75,0,2,37
2,3,0,37,1,75,0,0,2,27
2,4,1,27,1,100,25,1,1,56
3,1,0,0,0,0,0,0,1,21
3,2,0,21,0,30,30,0,2,27
3,3,0,27,1,25,-5,0,2,2
3,4,0,2,0,25,0,0,2,2
3,5,0,2,1,10,-15,0,2,2
3,6,0,2,1,75,65,0,2,2
3,7,1,2,1,100,25,1,2,57
4,1,0,0,0,0,0,0,1,21
4,2,0,21,1,25,25,0,2,37
4,3,0,37,1,50,25,0,2,22
4,4,0,22,1,75,25,0,2,2
4,5,0,2,1,50,-25,0,2,2
4,6,0,2,1,100,50,1,1,46
4,7,1,46,1,100,0,1,0,65
5,1,0,0,0,0,0,0,1,21
5,2,0,21,0,40,40,0,2,37
5,3,0,37,0,40,0,0,2,22
5,4,0,22,0,50,10,0,2,22
5,5,0,22,0,25,-25,0,2,7
5,6,0,7,0,40,15,0,2,27
5,7,0,27,1,50,10,0,2,2
5,8,0,2,1,50,0,0,3,13
5,9,0,13,0,60,10,0,2,27
5,10,0,27,1,75,15,0,3,58
5,11,0,58,0,50,-25,0,2,22
5,12,0,22,0,50,0,0,2,27
5,13,1,27,1,100,50,1,1,56
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,75,75,0,2,7
3,3,0,7,0,60,-15,0,2,17
3,4,0,17,1,70,10,0,3,8
5,5,0,8,0,0,-70,0,0,60
5,6,0,60,0,50,50,0,3,3
5,7,0,3,0,25,-25,0,2,2
5,8,0,2,1,50,25,0,2,2
5,9,0,2,0,25,-25,0,2,2
2,10,0,2,0,0,-25,0,0,60
2,11,0,60,1,75,75,0,3,3
2,12,1,3,1,100,25,1,1,66
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,3,13
5,3,0,13,1,50,0,0,2,2
5,4,0,2,1,50,0,0,2,2
5,5,1,2,1,100,50,1,1,66
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,3,13
1,3,0,13,0,40,-10,0,3,13
1,4,0,13,0,25,-15,0,3,58
1,5,0,58,0,30,5,0,3,3
1,6,0,3,0,50,20,0,2,12
1,7,0,12,1,75,25,0,3,13
1,8,0,13,0,50,-25,0,3,58
1,9,1,58,0,25,-25,0,2,72
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,75,75,0,3,3
5,3,0,3,0,50,-25,0,3,13
5,4,0,13,0,50,0,0,3,3
5,5,0,3,1,75,25,0,3,58
5,6,1,58,1,100,25,1,0,65
1,1,0,0,0,0,0,0,1,21
1,2,0,21,1,20,20,0,2,37
1,3,0,37,0,25,5,0,2,22
1,4,0,22,1,75,50,0,2,2
1,5,0,2,1,90,15,1,1,71
2,6,0,71,0,0,-90,0,0,60
2,7,0,60,0,40,40,0,2,27
2,8,0,27,1,50,10,0,2,37
2,9,0,37,0,50,0,0,2,12
2,10,0,12,1,50,0,0,3,73
2,11,0,73,1,40,-10,0,2,27
2,12,0,27,0,30,-10,0,2,27
2,13,0,27,1,60,30,0,2,27
2,14,0,27,1,50,-10,0,3,58
2,15,0,58,1,60,10,0,2,27
3,16,0,27,0,0,-60,0,1,1
3,17,0,1,1,100,100,1,2,57
3,18,1,57,1,100,0,1,0,65
5,1,0,0,0,0,0,0,1,21
5,2,0,21,1,100,100,1,1,21
5,3,1,21,1,75,-25,0,2,57
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,2,22
1,3,0,22,1,75,0,0,2,12
1,4,0,12,1,25,-50,0,2,37
1,5,0,37,0,25,0,0,2,17
1,6,0,17,1,25,0,0,2,37
1,7,0,37,1,75,50,0,2,27
1,8,1,27,1,100,25,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,2,27
2,3,0,27,0,10,-40,0,3,38
2,4,0,38,0,25,15,0,2,27
2,5,0,27,1,30,5,0,2,2
2,6,0,2,0,25,-5,0,3,13
2,7,0,13,1,50,25,0,2,37
2,8,0,37,1,75,25,0,2,2
2,9,1,2,1,100,25,1,1,66
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,75,75,0,2,27
3,3,0,27,1,50,-25,0,2,2
3,4,0,2,1,75,25,0,2,2
3,5,0,2,0,75,0,0,3,3
3,6,1,3,1,100,25,1,1,56
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,27
4,3,0,27,1,25,-25,0,2,12
4,4,0,12,1,50,25,0,2,22
4,5,1,22,1,100,50,1,1,46
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,27
5,3,0,27,1,50,0,0,3,3
5,4,0,3,1,50,0,0,2,2
5,5,0,2,1,100,50,1,1,66
5,6,1,66,1,100,0,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,30,30,0,1,21
1,3,0,21,1,50,20,0,2,27
1,4,0,27,0,30,-20,0,3,13
1,5,0,13,1,50,20,0,3,13
1,6,0,13,0,50,0,0,3,3
1,7,0,3,1,75,25,0,3,58
1,8,0,58,0,25,-50,0,3,58
1,9,1,58,1,100,75,1,1,56
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,25,25,0,2,22
2,3,0,22,1,50,25,0,2,2
2,4,0,2,1,75,25,0,2,37
2,5,1,37,1,100,25,1,1,56
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,27
3,3,0,27,1,50,0,0,3,3
3,4,1,3,1,100,50,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,2,27
4,3,0,27,1,75,25,0,2,2
4,4,1,2,1,100,25,1,1,46
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,50,50,0,2,22
5,3,0,22,1,50,0,0,3,3
5,4,0,3,1,50,0,0,3,8
5,5,0,8,1,75,25,0,3,3
5,6,0,3,1,75,0,0,3,58
5,7,0,58,0,75,0,0,3,58
5,8,1,58,1,100,25,1,1,56
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,75,75,0,3,18
1,3,0,18,1,30,-45,0,2,2
1,4,0,2,1,75,45,0,2,2
1,5,0,2,1,75,0,0,3,3
1,6,0,3,0,50,-25,0,2,17
2,7,0,17,0,0,-50,0,0,60
2,8,0,60,0,40,40,0,2,2
2,9,0,2,1,10,-30,0,1,1
2,10,0,1,1,40,30,0,2,2
2,11,0,2,1,25,-15,0,2,2
2,12,0,2,1,25,0,0,2,2
2,13,0,2,0,25,0,0,2,12
2,14,0,12,1,25,0,0,3,13
2,15,0,13,1,25,0,0,2,2
2,16,0,2,1,50,25,0,2,2
2,17,0,2,1,75,25,0,3,3
3,18,0,3,0,0,-75,0,0,60
3,19,0,60,0,75,75,0,2,2
3,20,0,2,1,75,0,0,2,2
3,21,1,2,1,100,25,1,1,66
4,1,0,0,0,0,0,0,0,60
4,2,0,60,0,50,50,0,3,13
4,3,0,13,1,75,25,0,2,2
4,4,0,2,1,75,0,0,2,2
4,5,1,2,1,100,25,1,1,56
5,1,0,0,0,0,0,0,0,60
5,2,0,60,0,70,70,0,2,27
5,3,0,27,0,25,-45,0,2,2
5,4,0,2,0,50,25,0,3,13
5,5,0,13,0,50,0,0,3,58
5,6,1,58,1,100,50,1,1,66
3,1,0,0,0,0,0,0,1,21
3,2,0,21,1,40,40,0,2,2
3,3,0,2,1,75,35,0,3,58
3,4,1,58,0,50,-25,0,2,72
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,50,50,0,3,13
1,3,0,13,0,50,0,0,3,13
2,4,0,13,0,0,-50,0,0,60
2,5,0,60,0,75,75,0,2,2
2,6,1,2,1,100,25,1,2,57
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,3,3
3,3,0,3,0,50,0,0,3,3
3,4,0,3,0,30,-20,0,3,18
3,5,0,18,1,50,20,0,1,1
3,6,0,1,1,75,25,0,2,2
4,7,0,2,0,0,-75,0,0,60
4,8,0,60,0,75,75,0,2,7
4,9,0,7,1,75,0,0,2,12
4,10,0,12,1,100,25,1,1,6
4,11,0,6,1,50,-50,0,2,2
5,12,0,2,0,0,-50,0,0,60
5,13,0,60,0,75,75,0,2,12
5,14,0,12,0,25,-50,0,3,3
5,15,0,3,1,75,50,0,2,7
1,16,0,7,0,0,-75,0,0,60
1,17,0,60,0,75,75,0,2,2
1,18,1,2,1,100,25,1,1,66
2,1,0,0,0,0,0,0,0,60
2,2,0,60,0,50,50,0,3,13
2,3,0,13,0,25,-25,0,2,47
2,4,0,47,1,100,75,1,2,7
2,5,1,7,1,100,0,1,0,65
3,1,0,0,0,0,0,0,0,60
3,2,0,60,0,50,50,0,2,2
3,3,0,2,1,75,25,0,2,2
4,4,0,2,0,0,-75,0,0,60
4,5,0,60,0,50,50,0,3,13
4,6,0,13,1,100,50,1,1,1
4,7,0,1,0,75,-25,0,2,2
4,8,0,2,1,90,15,0,2,12
4,9,0,12,0,75,-15,0,3,3
5,10,0,3,0,0,-75,0,0,60
5,11,0,60,0,50,50,0,3,13
5,12,0,13,1,75,25,0,2,2
5,13,1,2,1,100,25,1,0,65
1,1,0,0,0,0,0,0,0,60
1,2,0,60,0,40,40,0,3,3
1,3,0,3,1,75,35,0,2,22
1,4,0,22,1,40,-35,0,2,37
1,5,0,37,0,25,-15,0,2,27
